session_date,hour,price_pt_eur_mwh,price_es_eur_mwh,source_filename,source_kind
2024-04-17,16,-0.05,-0.05,marginalpdbcpt_20240417.1,native_1h
2024-04-17,17,-0.03,-0.03,marginalpdbcpt_20240417.1,native_1h
2024-04-17,18,-0.01,-0.01,marginalpdbcpt_20240417.1,native_1h
2024-04-17,19,0.0,0.0,marginalpdbcpt_20240417.1,native_1h
2024-04-17,20,0.44,0.44,marginalpdbcpt_20240417.1,native_1h
2024-04-17,21,6.0,6.0,marginalpdbcpt_20240417.1,native_1h
2024-04-17,22,22.34,22.34,marginalpdbcpt_20240417.1,native_1h
2024-04-17,23,6.0,6.0,marginalpdbcpt_20240417.1,native_1h
2024-04-17,24,3.25,3.25,marginalpdbcpt_20240417.1,native_1h
2024-04-18,1,3.25,3.25,marginalpdbcpt_20240418.1,native_1h
2024-04-18,2,2.9,2.9,marginalpdbcpt_20240418.1,native_1h
2024-04-18,3,2.2,2.2,marginalpdbcpt_20240418.1,native_1h
2024-04-18,4,2.0,2.0,marginalpdbcpt_20240418.1,native_1h
2024-04-18,5,1.77,1.77,marginalpdbcpt_20240418.1,native_1h
2024-04-18,6,2.0,2.0,marginalpdbcpt_20240418.1,native_1h
2024-04-18,7,3.25,3.25,marginalpdbcpt_20240418.1,native_1h
2024-04-18,8,5.15,21.03,marginalpdbcpt_20240418.1,native_1h
2024-04-18,9,6.0,6.0,marginalpdbcpt_20240418.1,native_1h
2024-04-18,10,1.77,1.77,marginalpdbcpt_20240418.1,native_1h
2024-04-18,11,0.0,0.0,marginalpdbcpt_20240418.1,native_1h
2024-04-18,12,0.0,0.0,marginalpdbcpt_20240418.1,native_1h
2024-04-18,13,0.0,0.0,marginalpdbcpt_20240418.1,native_1h
2024-04-18,14,0.0,0.0,marginalpdbcpt_20240418.1,native_1h
2024-04-18,15,0.0,0.0,marginalpdbcpt_20240418.1,native_1h
2024-04-18,16,-0.01,-0.01,marginalpdbcpt_20240418.1,native_1h
2024-04-18,17,0.0,0.0,marginalpdbcpt_20240418.1,native_1h
2024-04-18,18,0.0,0.0,marginalpdbcpt_20240418.1,native_1h
2024-04-18,19,0.0,0.0,marginalpdbcpt_20240418.1,native_1h
2024-04-18,20,2.0,2.0,marginalpdbcpt_20240418.1,native_1h
2024-04-18,21,12.17,12.17,marginalpdbcpt_20240418.1,native_1h
2024-04-18,22,30.77,30.77,marginalpdbcpt_20240418.1,native_1h
2024-04-18,23,14.21,14.21,marginalpdbcpt_20240418.1,native_1h
2024-04-18,24,3.6,3.6,marginalpdbcpt_20240418.1,native_1h
2024-04-19,1,13.07,13.07,marginalpdbcpt_20240419.1,native_1h
2024-04-19,2,12.17,12.17,marginalpdbcpt_20240419.1,native_1h
2024-04-19,3,12.59,12.59,marginalpdbcpt_20240419.1,native_1h
2024-04-19,4,12.81,13.75,marginalpdbcpt_20240419.1,native_1h
2024-04-19,5,9.02,9.02,marginalpdbcpt_20240419.1,native_1h
2024-04-19,6,11.55,17.59,marginalpdbcpt_20240419.1,native_1h
2024-04-19,7,21.0,25.73,marginalpdbcpt_20240419.1,native_1h
2024-04-19,8,35.0,35.0,marginalpdbcpt_20240419.1,native_1h
2024-04-19,9,32.62,35.0,marginalpdbcpt_20240419.1,native_1h
2024-04-19,10,8.6,8.6,marginalpdbcpt_20240419.1,native_1h
2024-04-19,11,3.35,3.35,marginalpdbcpt_20240419.1,native_1h
2024-04-19,12,3.25,3.25,marginalpdbcpt_20240419.1,native_1h
2024-04-19,13,0.6,0.6,marginalpdbcpt_20240419.1,native_1h
2024-04-19,14,0.04,0.04,marginalpdbcpt_20240419.1,native_1h
2024-04-19,15,0.02,0.02,marginalpdbcpt_20240419.1,native_1h
2024-04-19,16,0.0,0.0,marginalpdbcpt_20240419.1,native_1h
2024-04-19,17,0.0,0.0,marginalpdbcpt_20240419.1,native_1h
2024-04-19,18,2.5,2.5,marginalpdbcpt_20240419.1,native_1h
2024-04-19,19,7.62,7.62,marginalpdbcpt_20240419.1,native_1h
2024-04-19,20,21.96,21.96,marginalpdbcpt_20240419.1,native_1h
2024-04-19,21,34.96,34.96,marginalpdbcpt_20240419.1,native_1h
2024-04-19,22,37.52,37.52,marginalpdbcpt_20240419.1,native_1h
2024-04-19,23,35.0,35.0,marginalpdbcpt_20240419.1,native_1h
2024-04-19,24,35.0,35.0,marginalpdbcpt_20240419.1,native_1h
2024-04-20,1,24.69,24.69,marginalpdbcpt_20240420.1,native_1h
2024-04-20,2,10.0,10.0,marginalpdbcpt_20240420.1,native_1h
2024-04-20,3,11.39,11.39,marginalpdbcpt_20240420.1,native_1h
2024-04-20,4,10.0,10.0,marginalpdbcpt_20240420.1,native_1h
2024-04-20,5,9.57,9.57,marginalpdbcpt_20240420.1,native_1h
2024-04-20,6,7.0,7.0,marginalpdbcpt_20240420.1,native_1h
2024-04-20,7,7.54,7.54,marginalpdbcpt_20240420.1,native_1h
2024-04-20,8,8.43,8.43,marginalpdbcpt_20240420.1,native_1h
2024-04-20,9,7.42,7.42,marginalpdbcpt_20240420.1,native_1h
2024-04-20,10,2.1,2.1,marginalpdbcpt_20240420.1,native_1h
2024-04-20,11,0.44,0.44,marginalpdbcpt_20240420.1,native_1h
2024-04-20,12,0.05,0.05,marginalpdbcpt_20240420.1,native_1h
2024-04-20,13,0.0,0.0,marginalpdbcpt_20240420.1,native_1h
2024-04-20,14,0.0,0.0,marginalpdbcpt_20240420.1,native_1h
2024-04-20,15,0.0,0.0,marginalpdbcpt_20240420.1,native_1h
2024-04-20,16,-0.04,-0.04,marginalpdbcpt_20240420.1,native_1h
2024-04-20,17,-0.01,-0.07,marginalpdbcpt_20240420.1,native_1h
2024-04-20,18,0.0,-0.01,marginalpdbcpt_20240420.1,native_1h
2024-04-20,19,0.04,0.04,marginalpdbcpt_20240420.1,native_1h
2024-04-20,20,3.25,3.25,marginalpdbcpt_20240420.1,native_1h
2024-04-20,21,7.88,7.88,marginalpdbcpt_20240420.1,native_1h
2024-04-20,22,10.0,10.0,marginalpdbcpt_20240420.1,native_1h
2024-04-20,23,8.58,8.58,marginalpdbcpt_20240420.1,native_1h
2024-04-20,24,7.54,7.54,marginalpdbcpt_20240420.1,native_1h
2024-04-21,1,3.25,3.25,marginalpdbcpt_20240421.1,native_1h
2024-04-21,2,3.25,3.25,marginalpdbcpt_20240421.1,native_1h
2024-04-21,3,3.22,3.22,marginalpdbcpt_20240421.1,native_1h
2024-04-21,4,3.25,3.25,marginalpdbcpt_20240421.1,native_1h
2024-04-21,5,3.25,3.25,marginalpdbcpt_20240421.1,native_1h
2024-04-21,6,3.25,3.25,marginalpdbcpt_20240421.1,native_1h
2024-04-21,7,3.6,3.6,marginalpdbcpt_20240421.1,native_1h
2024-04-21,8,7.46,7.46,marginalpdbcpt_20240421.1,native_1h
2024-04-21,9,3.25,3.25,marginalpdbcpt_20240421.1,native_1h
2024-04-21,10,0.44,0.44,marginalpdbcpt_20240421.1,native_1h
2024-04-21,11,0.0,0.0,marginalpdbcpt_20240421.1,native_1h
2024-04-21,12,-0.01,-0.01,marginalpdbcpt_20240421.1,native_1h
2024-04-21,13,-0.07,-0.07,marginalpdbcpt_20240421.1,native_1h
2024-04-21,14,-0.01,-1.21,marginalpdbcpt_20240421.1,native_1h
2024-04-21,15,-0.01,-1.49,marginalpdbcpt_20240421.1,native_1h
2024-04-21,16,-0.1,-1.5,marginalpdbcpt_20240421.1,native_1h
2024-04-21,17,-0.1,-1.32,marginalpdbcpt_20240421.1,native_1h
2024-04-21,18,-0.1,-0.25,marginalpdbcpt_20240421.1,native_1h
2024-04-21,19,-0.01,-0.01,marginalpdbcpt_20240421.1,native_1h
2024-04-21,20,0.44,0.44,marginalpdbcpt_20240421.1,native_1h
2024-04-21,21,3.35,3.35,marginalpdbcpt_20240421.1,native_1h
2024-04-21,22,8.93,8.93,marginalpdbcpt_20240421.1,native_1h
2024-04-21,23,7.46,7.46,marginalpdbcpt_20240421.1,native_1h
2024-04-21,24,3.6,3.6,marginalpdbcpt_20240421.1,native_1h
2024-04-22,1,3.0,3.0,marginalpdbcpt_20240422.1,native_1h
2024-04-22,2,2.0,2.0,marginalpdbcpt_20240422.1,native_1h
2024-04-22,3,1.1,1.1,marginalpdbcpt_20240422.1,native_1h
2024-04-22,4,1.01,1.01,marginalpdbcpt_20240422.1,native_1h
2024-04-22,5,0.49,0.49,marginalpdbcpt_20240422.1,native_1h
2024-04-22,6,1.0,1.0,marginalpdbcpt_20240422.1,native_1h
2024-04-22,7,1.1,1.1,marginalpdbcpt_20240422.1,native_1h
2024-04-22,8,3.25,3.25,marginalpdbcpt_20240422.1,native_1h
2024-04-22,9,1.1,1.1,marginalpdbcpt_20240422.1,native_1h
2024-04-22,10,0.0,0.0,marginalpdbcpt_20240422.1,native_1h
2024-04-22,11,0.0,0.0,marginalpdbcpt_20240422.1,native_1h
2024-04-22,12,-0.01,-0.01,marginalpdbcpt_20240422.1,native_1h
2024-04-22,13,-0.03,-0.03,marginalpdbcpt_20240422.1,native_1h
2024-04-22,14,-0.05,-0.05,marginalpdbcpt_20240422.1,native_1h
2024-04-22,15,-0.1,-0.1,marginalpdbcpt_20240422.1,native_1h
2024-04-22,16,-0.25,-0.25,marginalpdbcpt_20240422.1,native_1h
2024-04-22,17,-0.3,-0.3,marginalpdbcpt_20240422.1,native_1h
2024-04-22,18,-0.1,-0.1,marginalpdbcpt_20240422.1,native_1h
2024-04-22,19,0.0,0.0,marginalpdbcpt_20240422.1,native_1h
2024-04-22,20,0.45,0.45,marginalpdbcpt_20240422.1,native_1h
2024-04-22,21,6.0,6.0,marginalpdbcpt_20240422.1,native_1h
2024-04-22,22,12.81,12.81,marginalpdbcpt_20240422.1,native_1h
2024-04-22,23,7.62,7.62,marginalpdbcpt_20240422.1,native_1h
2024-04-22,24,5.54,5.54,marginalpdbcpt_20240422.1,native_1h
2024-04-23,1,6.15,6.15,marginalpdbcpt_20240423.1,native_1h
2024-04-23,2,3.6,3.6,marginalpdbcpt_20240423.1,native_1h
2024-04-23,3,3.25,3.25,marginalpdbcpt_20240423.1,native_1h
2024-04-23,4,3.35,3.35,marginalpdbcpt_20240423.1,native_1h
2024-04-23,5,3.6,3.6,marginalpdbcpt_20240423.1,native_1h
2024-04-23,6,5.0,5.0,marginalpdbcpt_20240423.1,native_1h
2024-04-23,7,6.58,6.58,marginalpdbcpt_20240423.1,native_1h
2024-04-23,8,20.0,20.0,marginalpdbcpt_20240423.1,native_1h
2024-04-23,9,6.9,6.9,marginalpdbcpt_20240423.1,native_1h
2024-04-23,10,0.5,0.5,marginalpdbcpt_20240423.1,native_1h
2024-04-23,11,0.0,0.0,marginalpdbcpt_20240423.1,native_1h
2024-04-23,12,0.0,0.0,marginalpdbcpt_20240423.1,native_1h
2024-04-23,13,0.0,0.0,marginalpdbcpt_20240423.1,native_1h
2024-04-23,14,0.0,0.0,marginalpdbcpt_20240423.1,native_1h
2024-04-23,15,0.0,-0.01,marginalpdbcpt_20240423.1,native_1h
2024-04-23,16,0.0,-0.01,marginalpdbcpt_20240423.1,native_1h
2024-04-23,17,0.0,-0.01,marginalpdbcpt_20240423.1,native_1h
2024-04-23,18,0.0,0.0,marginalpdbcpt_20240423.1,native_1h
2024-04-23,19,0.0,0.0,marginalpdbcpt_20240423.1,native_1h
2024-04-23,20,1.0,1.0,marginalpdbcpt_20240423.1,native_1h
2024-04-23,21,12.17,12.17,marginalpdbcpt_20240423.1,native_1h
2024-04-23,22,35.0,35.0,marginalpdbcpt_20240423.1,native_1h
2024-04-23,23,24.89,24.89,marginalpdbcpt_20240423.1,native_1h
2024-04-23,24,8.21,8.21,marginalpdbcpt_20240423.1,native_1h
2024-04-24,1,23.21,23.21,marginalpdbcpt_20240424.1,native_1h
2024-04-24,2,16.05,16.05,marginalpdbcpt_20240424.1,native_1h
2024-04-24,3,12.08,12.08,marginalpdbcpt_20240424.1,native_1h
2024-04-24,4,11.28,11.28,marginalpdbcpt_20240424.1,native_1h
2024-04-24,5,10.7,10.7,marginalpdbcpt_20240424.1,native_1h
2024-04-24,6,11.93,11.93,marginalpdbcpt_20240424.1,native_1h
2024-04-24,7,17.33,17.33,marginalpdbcpt_20240424.1,native_1h
2024-04-24,8,33.69,33.69,marginalpdbcpt_20240424.1,native_1h
2024-04-24,9,24.89,24.89,marginalpdbcpt_20240424.1,native_1h
2024-04-24,10,5.0,5.0,marginalpdbcpt_20240424.1,native_1h
2024-04-24,11,1.0,1.0,marginalpdbcpt_20240424.1,native_1h
2024-04-24,12,0.04,0.04,marginalpdbcpt_20240424.1,native_1h
2024-04-24,13,0.0,0.0,marginalpdbcpt_20240424.1,native_1h
2024-04-24,14,0.0,0.0,marginalpdbcpt_20240424.1,native_1h
2024-04-24,15,0.0,0.0,marginalpdbcpt_20240424.1,native_1h
2024-04-24,16,0.0,0.0,marginalpdbcpt_20240424.1,native_1h
2024-04-24,17,0.0,0.0,marginalpdbcpt_20240424.1,native_1h
2024-04-24,18,0.04,0.04,marginalpdbcpt_20240424.1,native_1h
2024-04-24,19,3.25,3.25,marginalpdbcpt_20240424.1,native_1h
2024-04-24,20,24.89,24.89,marginalpdbcpt_20240424.1,native_1h
2024-04-24,21,35.02,35.02,marginalpdbcpt_20240424.1,native_1h
2024-04-24,22,101.48,101.48,marginalpdbcpt_20240424.1,native_1h
2024-04-24,23,78.85,78.85,marginalpdbcpt_20240424.1,native_1h
2024-04-24,24,35.01,35.01,marginalpdbcpt_20240424.1,native_1h
2024-04-25,1,38.07,38.07,marginalpdbcpt_20240425.1,native_1h
2024-04-25,2,35.02,35.02,marginalpdbcpt_20240425.1,native_1h
2024-04-25,3,35.01,35.01,marginalpdbcpt_20240425.1,native_1h
2024-04-25,4,35.01,35.01,marginalpdbcpt_20240425.1,native_1h
2024-04-25,5,35.01,35.01,marginalpdbcpt_20240425.1,native_1h
2024-04-25,6,35.01,35.01,marginalpdbcpt_20240425.1,native_1h
2024-04-25,7,38.69,38.69,marginalpdbcpt_20240425.1,native_1h
2024-04-25,8,90.22,100.0,marginalpdbcpt_20240425.1,native_1h
2024-04-25,9,66.85,66.85,marginalpdbcpt_20240425.1,native_1h
2024-04-25,10,35.0,35.0,marginalpdbcpt_20240425.1,native_1h
2024-04-25,11,26.96,26.96,marginalpdbcpt_20240425.1,native_1h
2024-04-25,12,22.3,22.3,marginalpdbcpt_20240425.1,native_1h
2024-04-25,13,19.29,19.29,marginalpdbcpt_20240425.1,native_1h
2024-04-25,14,15.65,15.65,marginalpdbcpt_20240425.1,native_1h
2024-04-25,15,9.99,9.99,marginalpdbcpt_20240425.1,native_1h
2024-04-25,16,7.0,7.0,marginalpdbcpt_20240425.1,native_1h
2024-04-25,17,6.0,6.0,marginalpdbcpt_20240425.1,native_1h
2024-04-25,18,9.35,9.35,marginalpdbcpt_20240425.1,native_1h
2024-04-25,19,22.3,22.3,marginalpdbcpt_20240425.1,native_1h
2024-04-25,20,32.56,32.56,marginalpdbcpt_20240425.1,native_1h
2024-04-25,21,59.63,88.61,marginalpdbcpt_20240425.1,native_1h
2024-04-25,22,95.22,109.9,marginalpdbcpt_20240425.1,native_1h
2024-04-25,23,78.09,91.35,marginalpdbcpt_20240425.1,native_1h
2024-04-25,24,78.09,79.74,marginalpdbcpt_20240425.1,native_1h
2024-04-26,1,79.87,79.87,marginalpdbcpt_20240426.1,native_1h
2024-04-26,2,74.0,74.0,marginalpdbcpt_20240426.1,native_1h
2024-04-26,3,65.15,65.15,marginalpdbcpt_20240426.1,native_1h
2024-04-26,4,74.07,74.07,marginalpdbcpt_20240426.1,native_1h
2024-04-26,5,77.1,77.1,marginalpdbcpt_20240426.1,native_1h
2024-04-26,6,73.88,73.88,marginalpdbcpt_20240426.1,native_1h
2024-04-26,7,91.82,91.82,marginalpdbcpt_20240426.1,native_1h
2024-04-26,8,104.06,104.06,marginalpdbcpt_20240426.1,native_1h
2024-04-26,9,96.06,96.06,marginalpdbcpt_20240426.1,native_1h
2024-04-26,10,81.08,81.08,marginalpdbcpt_20240426.1,native_1h
2024-04-26,11,35.33,35.33,marginalpdbcpt_20240426.1,native_1h
2024-04-26,12,35.0,35.0,marginalpdbcpt_20240426.1,native_1h
2024-04-26,13,33.75,33.75,marginalpdbcpt_20240426.1,native_1h
2024-04-26,14,31.2,31.2,marginalpdbcpt_20240426.1,native_1h
2024-04-26,15,21.2,21.2,marginalpdbcpt_20240426.1,native_1h
2024-04-26,16,20.1,20.1,marginalpdbcpt_20240426.1,native_1h
2024-04-26,17,16.98,16.98,marginalpdbcpt_20240426.1,native_1h
2024-04-26,18,20.2,20.2,marginalpdbcpt_20240426.1,native_1h
2024-04-26,19,24.89,24.89,marginalpdbcpt_20240426.1,native_1h
2024-04-26,20,35.0,35.0,marginalpdbcpt_20240426.1,native_1h
2024-04-26,21,58.53,58.53,marginalpdbcpt_20240426.1,native_1h
2024-04-26,22,96.06,96.06,marginalpdbcpt_20240426.1,native_1h
2024-04-26,23,81.49,81.49,marginalpdbcpt_20240426.1,native_1h
2024-04-26,24,52.97,52.97,marginalpdbcpt_20240426.1,native_1h
2024-04-27,1,47.88,47.88,marginalpdbcpt_20240427.1,native_1h
2024-04-27,2,40.0,40.0,marginalpdbcpt_20240427.1,native_1h
2024-04-27,3,35.0,35.0,marginalpdbcpt_20240427.1,native_1h
2024-04-27,4,35.0,35.0,marginalpdbcpt_20240427.1,native_1h
2024-04-27,5,35.0,35.0,marginalpdbcpt_20240427.1,native_1h
2024-04-27,6,35.0,35.0,marginalpdbcpt_20240427.1,native_1h
2024-04-27,7,35.0,35.0,marginalpdbcpt_20240427.1,native_1h
2024-04-27,8,34.21,34.21,marginalpdbcpt_20240427.1,native_1h
2024-04-27,9,30.0,30.0,marginalpdbcpt_20240427.1,native_1h
2024-04-27,10,15.4,15.4,marginalpdbcpt_20240427.1,native_1h
2024-04-27,11,7.3,7.3,marginalpdbcpt_20240427.1,native_1h
2024-04-27,12,3.25,3.25,marginalpdbcpt_20240427.1,native_1h
2024-04-27,13,0.03,0.03,marginalpdbcpt_20240427.1,native_1h
2024-04-27,14,0.0,0.0,marginalpdbcpt_20240427.1,native_1h
2024-04-27,15,0.0,0.0,marginalpdbcpt_20240427.1,native_1h
2024-04-27,16,0.0,0.0,marginalpdbcpt_20240427.1,native_1h
2024-04-27,17,0.0,0.0,marginalpdbcpt_20240427.1,native_1h
2024-04-27,18,0.0,0.0,marginalpdbcpt_20240427.1,native_1h
2024-04-27,19,0.44,0.44,marginalpdbcpt_20240427.1,native_1h
2024-04-27,20,14.98,14.98,marginalpdbcpt_20240427.1,native_1h
2024-04-27,21,45.51,45.51,marginalpdbcpt_20240427.1,native_1h
2024-04-27,22,65.27,65.27,marginalpdbcpt_20240427.1,native_1h
2024-04-27,23,62.78,62.78,marginalpdbcpt_20240427.1,native_1h
2024-04-27,24,58.52,58.52,marginalpdbcpt_20240427.1,native_1h
2024-04-28,1,56.39,56.39,marginalpdbcpt_20240428.1,native_1h
2024-04-28,2,38.96,38.96,marginalpdbcpt_20240428.1,native_1h
2024-04-28,3,39.6,39.6,marginalpdbcpt_20240428.1,native_1h
2024-04-28,4,35.01,35.01,marginalpdbcpt_20240428.1,native_1h
2024-04-28,5,35.01,35.01,marginalpdbcpt_20240428.1,native_1h
2024-04-28,6,35.5,35.5,marginalpdbcpt_20240428.1,native_1h
2024-04-28,7,35.76,35.76,marginalpdbcpt_20240428.1,native_1h
2024-04-28,8,36.73,36.73,marginalpdbcpt_20240428.1,native_1h
2024-04-28,9,35.0,35.0,marginalpdbcpt_20240428.1,native_1h
2024-04-28,10,14.98,14.98,marginalpdbcpt_20240428.1,native_1h
2024-04-28,11,0.44,0.44,marginalpdbcpt_20240428.1,native_1h
2024-04-28,12,0.0,0.0,marginalpdbcpt_20240428.1,native_1h
2024-04-28,13,0.0,0.0,marginalpdbcpt_20240428.1,native_1h
2024-04-28,14,0.0,0.0,marginalpdbcpt_20240428.1,native_1h
2024-04-28,15,0.0,0.0,marginalpdbcpt_20240428.1,native_1h
2024-04-28,16,0.0,0.0,marginalpdbcpt_20240428.1,native_1h
2024-04-28,17,-0.01,-0.01,marginalpdbcpt_20240428.1,native_1h
2024-04-28,18,0.0,0.0,marginalpdbcpt_20240428.1,native_1h
2024-04-28,19,20.66,20.66,marginalpdbcpt_20240428.1,native_1h
2024-04-28,20,35.01,35.01,marginalpdbcpt_20240428.1,native_1h
2024-04-28,21,58.88,58.88,marginalpdbcpt_20240428.1,native_1h
2024-04-28,22,78.56,78.56,marginalpdbcpt_20240428.1,native_1h
2024-04-28,23,72.21,72.21,marginalpdbcpt_20240428.1,native_1h
2024-04-28,24,60.65,60.65,marginalpdbcpt_20240428.1,native_1h
2024-04-29,1,63.15,63.15,marginalpdbcpt_20240429.1,native_1h
2024-04-29,2,60.05,60.05,marginalpdbcpt_20240429.1,native_1h
2024-04-29,3,58.93,58.93,marginalpdbcpt_20240429.1,native_1h
2024-04-29,4,58.87,58.87,marginalpdbcpt_20240429.1,native_1h
2024-04-29,5,56.0,56.0,marginalpdbcpt_20240429.1,native_1h
2024-04-29,6,58.52,58.52,marginalpdbcpt_20240429.1,native_1h
2024-04-29,7,52.25,52.25,marginalpdbcpt_20240429.1,native_1h
2024-04-29,8,102.26,102.26,marginalpdbcpt_20240429.1,native_1h
2024-04-29,9,96.24,96.24,marginalpdbcpt_20240429.1,native_1h
2024-04-29,10,59.79,59.79,marginalpdbcpt_20240429.1,native_1h
2024-04-29,11,45.5,45.5,marginalpdbcpt_20240429.1,native_1h
2024-04-29,12,36.73,36.73,marginalpdbcpt_20240429.1,native_1h
2024-04-29,13,35.1,35.1,marginalpdbcpt_20240429.1,native_1h
2024-04-29,14,35.01,35.01,marginalpdbcpt_20240429.1,native_1h
2024-04-29,15,35.01,35.01,marginalpdbcpt_20240429.1,native_1h
2024-04-29,16,35.01,35.01,marginalpdbcpt_20240429.1,native_1h
2024-04-29,17,35.0,35.0,marginalpdbcpt_20240429.1,native_1h
2024-04-29,18,35.2,35.2,marginalpdbcpt_20240429.1,native_1h
2024-04-29,19,40.74,40.74,marginalpdbcpt_20240429.1,native_1h
2024-04-29,20,60.53,60.53,marginalpdbcpt_20240429.1,native_1h
2024-04-29,21,87.21,87.21,marginalpdbcpt_20240429.1,native_1h
2024-04-29,22,97.92,97.92,marginalpdbcpt_20240429.1,native_1h
2024-04-29,23,83.75,83.75,marginalpdbcpt_20240429.1,native_1h
2024-04-29,24,69.77,69.77,marginalpdbcpt_20240429.1,native_1h
2024-04-30,1,73.73,73.73,marginalpdbcpt_20240430.1,native_1h
2024-04-30,2,57.83,57.83,marginalpdbcpt_20240430.1,native_1h
2024-04-30,3,58.99,58.99,marginalpdbcpt_20240430.1,native_1h
2024-04-30,4,68.81,68.81,marginalpdbcpt_20240430.1,native_1h
2024-04-30,5,64.77,64.77,marginalpdbcpt_20240430.1,native_1h
2024-04-30,6,77.13,77.13,marginalpdbcpt_20240430.1,native_1h
2024-04-30,7,85.36,85.36,marginalpdbcpt_20240430.1,native_1h
2024-04-30,8,99.32,99.32,marginalpdbcpt_20240430.1,native_1h
2024-04-30,9,84.41,84.41,marginalpdbcpt_20240430.1,native_1h
2024-04-30,10,58.0,58.0,marginalpdbcpt_20240430.1,native_1h
2024-04-30,11,41.0,41.0,marginalpdbcpt_20240430.1,native_1h
2024-04-30,12,35.01,35.01,marginalpdbcpt_20240430.1,native_1h
2024-04-30,13,28.26,28.26,marginalpdbcpt_20240430.1,native_1h
2024-04-30,14,15.1,15.1,marginalpdbcpt_20240430.1,native_1h
2024-04-30,15,17.5,17.5,marginalpdbcpt_20240430.1,native_1h
2024-04-30,16,19.14,19.14,marginalpdbcpt_20240430.1,native_1h
2024-04-30,17,17.5,17.5,marginalpdbcpt_20240430.1,native_1h
2024-04-30,18,20.4,20.4,marginalpdbcpt_20240430.1,native_1h
2024-04-30,19,31.96,31.96,marginalpdbcpt_20240430.1,native_1h
2024-04-30,20,48.25,48.25,marginalpdbcpt_20240430.1,native_1h
2024-04-30,21,60.1,60.1,marginalpdbcpt_20240430.1,native_1h
2024-04-30,22,83.91,83.91,marginalpdbcpt_20240430.1,native_1h
2024-04-30,23,70.98,70.98,marginalpdbcpt_20240430.1,native_1h
2024-04-30,24,65.0,65.0,marginalpdbcpt_20240430.1,native_1h
2024-05-01,1,35.01,35.01,marginalpdbcpt_20240501.1,native_1h
2024-05-01,2,34.99,34.99,marginalpdbcpt_20240501.1,native_1h
2024-05-01,3,21.07,21.07,marginalpdbcpt_20240501.1,native_1h
2024-05-01,4,19.77,19.77,marginalpdbcpt_20240501.1,native_1h
2024-05-01,5,17.83,17.83,marginalpdbcpt_20240501.1,native_1h
2024-05-01,6,17.83,17.83,marginalpdbcpt_20240501.1,native_1h
2024-05-01,7,18.97,18.97,marginalpdbcpt_20240501.1,native_1h
2024-05-01,8,17.83,17.83,marginalpdbcpt_20240501.1,native_1h
2024-05-01,9,8.0,8.0,marginalpdbcpt_20240501.1,native_1h
2024-05-01,10,3.0,3.0,marginalpdbcpt_20240501.1,native_1h
2024-05-01,11,-0.01,-0.01,marginalpdbcpt_20240501.1,native_1h
2024-05-01,12,-0.07,-0.07,marginalpdbcpt_20240501.1,native_1h
2024-05-01,13,-0.06,-0.06,marginalpdbcpt_20240501.1,native_1h
2024-05-01,14,-0.47,-1.0,marginalpdbcpt_20240501.1,native_1h
2024-05-01,15,-0.58,-1.26,marginalpdbcpt_20240501.1,native_1h
2024-05-01,16,-0.6,-1.29,marginalpdbcpt_20240501.1,native_1h
2024-05-01,17,-0.66,-1.29,marginalpdbcpt_20240501.1,native_1h
2024-05-01,18,-0.13,-0.13,marginalpdbcpt_20240501.1,native_1h
2024-05-01,19,0.0,0.0,marginalpdbcpt_20240501.1,native_1h
2024-05-01,20,0.44,0.44,marginalpdbcpt_20240501.1,native_1h
2024-05-01,21,19.0,19.0,marginalpdbcpt_20240501.1,native_1h
2024-05-01,22,35.0,35.0,marginalpdbcpt_20240501.1,native_1h
2024-05-01,23,33.4,33.4,marginalpdbcpt_20240501.1,native_1h
2024-05-01,24,23.71,23.71,marginalpdbcpt_20240501.1,native_1h
2024-05-02,1,14.56,14.56,marginalpdbcpt_20240502.1,native_1h
2024-05-02,2,10.94,10.94,marginalpdbcpt_20240502.1,native_1h
2024-05-02,3,10.0,10.0,marginalpdbcpt_20240502.1,native_1h
2024-05-02,4,7.8,7.8,marginalpdbcpt_20240502.1,native_1h
2024-05-02,5,8.0,8.0,marginalpdbcpt_20240502.1,native_1h
2024-05-02,6,10.94,10.94,marginalpdbcpt_20240502.1,native_1h
2024-05-02,7,22.9,22.9,marginalpdbcpt_20240502.1,native_1h
2024-05-02,8,35.01,35.01,marginalpdbcpt_20240502.1,native_1h
2024-05-02,9,35.0,35.0,marginalpdbcpt_20240502.1,native_1h
2024-05-02,10,10.94,10.94,marginalpdbcpt_20240502.1,native_1h
2024-05-02,11,3.25,3.25,marginalpdbcpt_20240502.1,native_1h
2024-05-02,12,2.49,2.49,marginalpdbcpt_20240502.1,native_1h
2024-05-02,13,1.79,1.79,marginalpdbcpt_20240502.1,native_1h
2024-05-02,14,1.83,1.83,marginalpdbcpt_20240502.1,native_1h
2024-05-02,15,0.0,0.0,marginalpdbcpt_20240502.1,native_1h
2024-05-02,16,0.44,0.44,marginalpdbcpt_20240502.1,native_1h
2024-05-02,17,1.06,1.06,marginalpdbcpt_20240502.1,native_1h
2024-05-02,18,0.44,0.44,marginalpdbcpt_20240502.1,native_1h
2024-05-02,19,5.39,5.39,marginalpdbcpt_20240502.1,native_1h
2024-05-02,20,17.6,17.6,marginalpdbcpt_20240502.1,native_1h
